Thomas Dean Donnelly,"[u'Category:All BLP articles lacking sources', u'Category:All articles with topics of unclear notability', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Articles with topics of unclear notability from September 2011', u'Category:BLP articles lacking sources from September 2011', u'Category:Living people', u'Category:Screenwriting duos']"
Edgar Rice Burroughs,"[u'Category:1875 births', u'Category:1950 deaths', u'Category:20th-century American novelists', u'Category:All articles with unsourced statements', u'Category:American fantasy writers', u'Category:American male novelists', u'Category:American people of English descent', u'Category:American science fiction writers', u'Category:Articles with Internet Archive links', u'Category:Articles with LibriVox links']"
Jack Leonard,"[u'Category:1876 births', u'Category:All stub articles', u'Category:Association football wingers', u'Category:Birmingham City F.C. players', u'Category:Bristol City F.C. players', u'Category:Cheltenham Town F.C. players', u'Category:Date of birth missing', u'Category:English Football League players', u'Category:English football forward, 1870s birth stubs', u'Category:English footballers']"
Michael Mann,"[u'Category:1943 births', u'Category:All BLP articles lacking sources', u'Category:All articles needing style editing', u'Category:All articles that may contain original research', u'Category:All articles with a promotional tone', u'Category:All articles with unsourced statements', u'Category:Alumni of the London Film School', u'Category:American Jews', u'Category:American film directors', u'Category:American film producers']"
Sean Gullette,"[u'Category:1968 births', u'Category:20th-century American male actors', u'Category:21st-century American male actors', u'Category:All BLP articles lacking sources', u'Category:American essayists', u'Category:American expatriates in Morocco', u'Category:American film producers', u'Category:American male essayists', u'Category:American male film actors', u'Category:American male screenwriters']"
Joshuah Bearman,"[u'Category:American freelance journalists', u'Category:Articles which use infobox templates with no data rows', u'Category:Articles with hCards', u'Category:Living people', u'Category:Place of birth missing (living people)', u'Category:Year of birth missing (living people)']"
Richard Curtis,"[u'Category:1956 births', u'Category:Alumni of Christ Church, Oxford', u'Category:BAFTA fellows', u'Category:BAFTA winners (people)', u'Category:Commanders of the Order of the British Empire', u'Category:Commons category with page title same as on Wikidata', u'Category:English-language film directors', u'Category:English film directors', u'Category:English people of Australian descent', u'Category:English people of Czech descent']"
 Neal Marshall Stevens,
Andrew Chapman,"[u'Category:1839 births', u'Category:1892 deaths', u'Category:19th-century American politicians', u'Category:Democratic Party members of the United States House of Representatives', u'Category:Maryland Democrats', u'Category:Members of the Maryland House of Delegates', u'Category:Members of the United States House of Representatives from Maryland', u'Category:People from La Plata, Maryland', u""Category:St. John's College (Annapolis/Santa Fe) alumni"", u'Category:University of Virginia School of Law alumni']"
Jonathan Harr,"[u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:American male writers', u'Category:American writer stubs', u'Category:BLP articles lacking sources from April 2016', u'Category:Guggenheim Fellows', u'Category:Living people', u'Category:Non-fiction environmental writers', u'Category:People from Beloit, Wisconsin', u'Category:Smith College faculty']"
Walter Isaacson,"[u'Category:1952 births', u'Category:20th-century American writers', u'Category:20th-century biographers', u'Category:21st-century American writers', u'Category:21st-century biographers', u'Category:Alumni of Pembroke College, Oxford', u'Category:American Rhodes Scholars', u'Category:American biographers', u'Category:American non-fiction writers', u'Category:American nonprofit chief executives']"
T.S. Nowlin,"[u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Florida State University alumni', u'Category:Living people']"
Grant Pierce Myers,
Cressida Cowell,"[u'Category:1966 births', u'Category:Alumni of Keble College, Oxford', u""Category:Alumni of Saint Martin's School of Art"", u'Category:Alumni of the University of Brighton', u'Category:Articles with hCards', u'Category:Biography with signature', u""Category:British children's writers"", u'Category:Daughters of viscounts', u'Category:Living people', u'Category:Use British English from August 2011']"
Amanda Brown,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Dean Devlin,"[u'Category:1962 births', u'Category:American businesspeople', u'Category:American film producers', u'Category:American male actors of Filipino descent', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:American people of Jewish descent', u'Category:Articles with hCards', u'Category:Living people', u'Category:Male actors from New York City']"
Mandy Nelson,
Frank Pierson,"[u'Category:1925 births', u'Category:2012 deaths', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Best Original Screenplay Academy Award winners', u'Category:Directors Guild of America Award winners', u'Category:Harvard University alumni', u'Category:People from Chappaqua, New York', u'Category:Presidents of the Academy of Motion Picture Arts and Sciences']"
Delia Ephron,"[u'Category:1944 births', u'Category:All BLP articles lacking sources', u'Category:American film producers', u'Category:American screenwriters', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from February 2012', u'Category:Jewish American writers', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers']"
Eric Bernt,"[u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American male screenwriters', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with VIAF identifiers', u'Category:Year of birth missing (living people)']"
Benh Zeitlin,"[u'Category:1982 births', u'Category:All articles with dead external links', u'Category:American film directors', u'Category:American film score composers', u'Category:American male screenwriters', u'Category:American people of Russian-Jewish descent', u'Category:Articles with dead external links from October 2016', u'Category:Articles with hCards', u'Category:Articles with permanently dead external links', u'Category:Commons category with local link same as on Wikidata']"
Doug Wright,"[u'Category:1962 births', u'Category:20th-century American dramatists and playwrights', u'Category:American male dramatists and playwrights', u'Category:Articles with IBDb links', u'Category:Articles with Wayback Machine links', u'Category:Gay writers', u'Category:LGBT dramatists and playwrights', u'Category:LGBT writers from the United States', u'Category:Lambda Literary Award winners', u'Category:Living people']"
Mario Fratti,
Leslie Charteris,"[u'Category:1907 births', u'Category:1993 deaths', u'Category:20th-century English novelists', u'Category:All articles with unsourced statements', u""Category:Alumni of King's College, Cambridge"", u'Category:Articles with unsourced statements from August 2007', u'Category:British people of Chinese descent', u'Category:British people of English descent', u'Category:British people of Singaporean descent', u'Category:Cartier Diamond Dagger winners']"
Frank Lupo,"[u'Category:All stub articles', u'Category:American people of Italian descent', u'Category:American television producer stubs', u'Category:American television producers', u'Category:American television writer stubs', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Living people', u'Category:Male television writers', u'Category:Pages using infobox person with unknown parameters']"
Ted Berman,"[u'Category:1919 births', u'Category:2001 deaths', u'Category:All stub articles', u'Category:American animator stubs', u'Category:American cartoonists', u'Category:American film directors', u'Category:American male screenwriters', u'Category:Animators from California', u'Category:Articles with hCards', u'Category:Chouinard Art Institute alumni']"
Jay Parini,"[u'Category:1948 births', u'Category:Alumni of the University of St Andrews', u'Category:American humanities academics', u'Category:American magazine founders', u'Category:American male poets', u'Category:Guggenheim Fellows', u'Category:Lafayette College alumni', u'Category:Living people', u'Category:Middlebury College faculty', u'Category:Pages using ISBN magic links']"
Jeff Seidman,
Pierre Schoendoerffer,"[u'Category:1928 births', u'Category:2012 deaths', u'Category:20th-century French novelists', u'Category:21st-century French novelists', u'Category:All articles needing additional references', u'Category:Articles containing French-language text', u'Category:Articles needing additional references from March 2012', u'Category:Articles with French-language external links', u'Category:Articles with hCards', u'Category:Directors of Best Documentary Feature Academy Award winners']"
William Joyce,"[u'Category:1906 births', u'Category:1946 deaths', u'Category:20th-century executions by the United Kingdom', u'Category:20th-century executions for treason', u'Category:20th-century executions of American people', u'Category:All articles with dead external links', u'Category:All articles with unsourced statements', u'Category:Alumni of Birkbeck, University of London', u'Category:American anti-communists', u'Category:American collaborators with Nazi Germany']"
Harry Kurnitz,"[u'Category:1908 births', u'Category:1968 deaths', u'Category:20th-century American dramatists and playwrights', u'Category:20th-century American novelists', u'Category:All articles lacking in-text citations', u'Category:All stub articles', u'Category:American dramatist and playwright stubs', u'Category:American male dramatists and playwrights', u'Category:American male novelists', u'Category:American male screenwriters']"
James Kearns,"[u'Category:1957 births', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:Living people', u'Category:Place of birth missing (living people)', u'Category:Screenwriter stubs', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with VIAF identifiers']"
Joss Whedon,"[u'Category:1964 births', u'Category:All articles with dead external links', u'Category:American atheists', u'Category:American comics writers', u'Category:American feminists', u'Category:American film directors', u'Category:American horror writers', u'Category:American humanists', u'Category:American male novelists', u'Category:American male screenwriters']"
Menno Meyjes,"[u'Category:1954 births', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:BAFTA winners (people)', u'Category:Best Adapted Screenplay Academy Award winners', u'Category:Dutch film directors', u'Category:Dutch film producers', u'Category:Dutch screenwriters', u'Category:Living people']"
Michael Barrie,
John Logan,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Kevin Hageman,
Francis Edward Faragoh,"[u'Category:1898 births', u'Category:1966 deaths', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Hollywood blacklist', u'Category:Use mdy dates from April 2015', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Chris Ure,
M.A. Fortin,"[u'Category:1978 births', u'Category:All stub articles', u'Category:Articles with hCards', u'Category:Canadian screenwriters', u'Category:Canadian writer stubs', u'Category:Emerson College alumni', u'Category:Harvard University alumni', u'Category:Living people', u'Category:People from Oakville, Ontario', u'Category:Writers from Montreal']"
 Bo Goldman,"[u'Category:1932 births', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Best Adapted Screenplay Academy Award winners', u'Category:Best Original Screenplay Academy Award winners', u'Category:Best Screenplay Golden Globe winners', u'Category:Commons category with local link same as on Wikidata', u'Category:Living people', u'Category:Princeton University alumni, 1950\u201359', u'Category:Wikipedia articles with BNF identifiers']"
Lee Unkrich,"[u'Category:1967 births', u'Category:All stub articles', u'Category:American Jews', u'Category:American animators', u'Category:American film director stubs', u'Category:American film directors', u'Category:American film editors', u'Category:Animated film directors', u'Category:Annie Award winners', u'Category:Articles with hCards']"
Chuck Martin,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Daniel Petrie Jr.,"[u'Category:1951 births', u'Category:All articles with unsourced statements', u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American film directors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:American people of Canadian descent', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from March 2015']"
Ronald Roose,
 Kurt Wimmer,"[u'Category:1964 births', u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:American film director, 1960s birth stubs', u'Category:American film directors', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:BLP articles lacking sources from February 2013', u'Category:Living people']"
 Andrew Rai Berzins,
 Joe Stillman,"[u'Category:1969 births', u'Category:All stub articles', u'Category:American film biography stubs', u'Category:American male screenwriters', u'Category:American television writers', u'Category:Annie Award winners', u'Category:Living people', u'Category:Male television writers', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers']"
Stephen Vincent Benet,"[u'Category:1898 births', u'Category:1943 deaths', u'Category:20th-century American novelists', u'Category:20th-century American poets', u'Category:20th-century American short story writers', u'Category:American male novelists', u'Category:American male poets', u'Category:American male short story writers', u'Category:American people of Catalan descent', u'Category:Articles with Internet Archive links']"
Ronnie Del Carmen,"[u'Category:1959 births', u'Category:Articles with hCards', u'Category:Artists from Cavite', u'Category:Commons category with local link same as on Wikidata', u'Category:Filipino animators', u'Category:Filipino comics artists', u'Category:Filipino film directors', u'Category:Living people', u'Category:Pages using deprecated image syntax', u'Category:People from Cavite City']"
Terry Robbins,"[u'Category:1947 births', u'Category:1970 deaths', u'Category:All articles needing additional references', u'Category:All articles with unsourced statements', u'Category:American Jews', u'Category:American communists', u'Category:Articles needing additional references from December 2011', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from September 2009', u'Category:COINTELPRO targets']"
S.E. Hinton,"[u'Category:1948 births', u'Category:20th-century American novelists', u'Category:20th-century women writers', u'Category:21st-century American novelists', u'Category:21st-century women writers', u""Category:American children's writers"", u'Category:American women novelists', u'Category:American young adult novelists', u'Category:Living people', u'Category:Margaret A. Edwards Award winners']"
 Julie Delpy,"[u'Category:1969 births', u'Category:20th-century French actresses', u'Category:21st-century American actresses', u'Category:21st-century French actresses', u'Category:Actresses from Paris', u'Category:American female singer-songwriters', u'Category:American feminists', u'Category:American film actresses', u'Category:American film directors', u'Category:American film score composers']"
Tony DeZuniga,"[u'Category:1932 births', u'Category:2012 deaths', u'Category:Artists from Metro Manila', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text', u'Category:Comics inkers', u'Category:Comics nation sweep', u'Category:Dungeons & Dragons artists', u'Category:Filipino comics artists', u'Category:Inkpot Award winners']"
Stephen Schiff,"[u'Category:American film critics', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:CS1 maint: Multiple names: authors list', u'Category:Living people', u'Category:Wesleyan University alumni', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with VIAF identifiers', u'Category:Year of birth missing (living people)']"
Marti Noxon,"[u'Category:1964 births', u'Category:American soap opera writers', u'Category:American television producers', u'Category:American television writers', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:University of California, Santa Cruz alumni', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers']"
Eric Garcia,"[u'Category:1972 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles with unsourced statements', u'Category:American humorists', u'Category:American male novelists', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from April 2010', u'Category:Cornell University alumni', u'Category:Living people']"
Eric Johnson,"[u'Category:1954 births', u'Category:American male guitarists', u'Category:American rock guitarists', u'Category:Articles with hCards', u'Category:Commons category with local link same as on Wikidata', u'Category:G3 (tour)', u'Category:Grammy Award winners', u'Category:Lead guitarists', u'Category:Living people', u'Category:Musicians from Austin, Texas']"
Adam Cooper,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
 Eric Roth,"[u'Category:1945 births', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Best Adapted Screenplay Academy Award winners', u'Category:Living people', u'Category:People associated with the Madoff investment scandal', u'Category:UCLA Film School alumni', u'Category:University of California, Santa Barbara alumni']"
Will Finn,"[u'Category:All BLP articles lacking sources', u'Category:All articles lacking in-text citations', u'Category:All pages needing cleanup', u'Category:All stub articles', u'Category:All unreferenced BLPs', u'Category:American animator stubs', u'Category:American animators', u'Category:American film directors', u'Category:American male voice actors', u'Category:American storyboard artists']"
Frank Nissen,
Monte Merrick,
Michael Ferris,"[u'Category:1931 births', u'Category:2000 deaths', u'Category:All articles with unsourced statements', u'Category:Articles with unsourced statements from November 2013', u'Category:Labour Party (Ireland) TDs', u'Category:Local councillors in South Tipperary', u'Category:Members of the 13th Seanad', u'Category:Members of the 15th Seanad', u'Category:Members of the 16th Seanad', u'Category:Members of the 17th Seanad']"
Jay Scherick,
Morrie Ryskind,"[u'Category:1895 births', u'Category:1985 deaths', u'Category:20th-century American dramatists and playwrights', u'Category:American activists', u'Category:American anti-communists', u'Category:American musical theatre librettists', u'Category:American musical theatre lyricists', u'Category:American people of Russian-Jewish descent', u'Category:Columbia University alumni', u'Category:Jewish American dramatists and playwrights']"
John Shirley,"[u'Category:1953 births', u'Category:20th-century American novelists', u'Category:20th-century American short story writers', u'Category:21st-century American novelists', u'Category:21st-century American short story writers', u'Category:All BLP articles lacking sources', u'Category:American horror writers', u'Category:American lyricists', u'Category:American male novelists', u'Category:American male screenwriters']"
Maurice Sendak,"[u'Category:1928 births', u'Category:2012 deaths', u'Category:All articles with dead external links', u'Category:American atheists', u""Category:American children's book illustrators"", u""Category:American children's writers"", u'Category:American people of Polish-Jewish descent', u'Category:American philanthropists', u'Category:Art Students League of New York alumni', u'Category:Articles with dead external links from June 2013']"
Larysa Kondracki,"[u'Category:All stub articles', u'Category:Articles with hCards', u'Category:Canadian film director stubs', u'Category:Canadian people of Ukrainian descent', u'Category:Canadian screenwriters', u'Category:Canadian women film directors', u'Category:Columbia University School of the Arts alumni', u'Category:Film directors from Toronto', u'Category:Living people', u'Category:McGill University alumni']"
 Wes Craven,"[u'Category:1939 births', u'Category:2015 deaths', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film producers', u'Category:American male film actors', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from October 2016', u'Category:Birdwatchers']"
Sapphire,"[u'Category:All Wikipedia articles written in American English', u'Category:All articles with unsourced statements', u'Category:Aluminium minerals', u'Category:Articles with unsourced statements from December 2015', u'Category:Articles with unsourced statements from October 2014', u'Category:Articles with unsourced statements from September 2015', u'Category:Articles with unsourced statements from September 2016', u'Category:CS1 maint: Multiple names: authors list', u'Category:Commons category with local link same as on Wikidata', u'Category:Corundum gemstones']"
Andrew Stern,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Stephen Cornwell,
Dhani Lipsius,
Simon Barrett,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages', u'Category:Monitored short pages']"
Dan Gilroy,"[u'Category:1959 births', u'Category:All stub articles', u'Category:American film directors', u'Category:American male screenwriters', u'Category:American people of German descent', u'Category:American people of Irish descent', u'Category:American screenwriter stubs', u'Category:American writers of Italian descent', u'Category:Articles with hCards', u'Category:Dartmouth College alumni']"
Kerry Ehrin,"[u'Category:1960 births', u'Category:American film producers', u'Category:American television producers', u'Category:American television writers', u'Category:American women screenwriters', u'Category:Articles with hCards', u'Category:Film producers from California', u'Category:Living people', u'Category:People from Agoura Hills, California', u'Category:Television producers from California']"
 Arlene Sarner,
 Steven E. de Souza,"[u'Category:1947 births', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:American people of Jamaican descent', u'Category:American television writers', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from March 2011', u'Category:Film directors from Pennsylvania']"
Felix Sutton,
J.T. Allen,
 Jamie Kennedy,"[u'Category:1970 births', u'Category:All articles with unsourced statements', u'Category:Alumni of the British American Drama Academy', u'Category:American Christians', u'Category:American Roman Catholics', u'Category:American male comedians', u'Category:American male film actors', u'Category:American male television actors', u'Category:American male voice actors', u'Category:American people of Irish descent']"
Gérard Oury,"[u'Category:1919 births', u'Category:2006 deaths', u'Category:20th-century French male actors', u'Category:21st-century French male actors', u'Category:Alumni of the French National Academy of Dramatic Arts', u'Category:Articles with hCards', u'Category:Burials at Montparnasse Cemetery', u'Category:CS1 French-language sources (fr)', u'Category:Commons category with page title same as on Wikidata', u'Category:French Jews']"
Bob Gale,"[u'Category:1951 births', u'Category:American comics writers', u'Category:American film producers', u'Category:American male screenwriters', u'Category:Articles with hCards', u'Category:California Republicans', u'Category:Living people', u'Category:Science fiction fans', u'Category:USC School of Cinematic Arts alumni', u'Category:Wikipedia articles with BNF identifiers']"
Babaloo Mandel,"[u'Category:1949 births', u'Category:All stub articles', u'Category:American screenwriter stubs', u'Category:American screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:People from Queens, New York', u'Category:Use mdy dates from November 2015', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers']"
Min-Woo Hyung,"[u'Category:1974 births', u'Category:All stub articles', u'Category:Articles containing Korean-language text', u'Category:Articles containing non-English-language text', u'Category:Comics artist stubs', u'Category:Comics creator BLP pop', u'Category:Comics creator pop', u'Category:Comics infobox image less alt text', u'Category:Korean people stubs', u'Category:Living people']"
 Roman Coppola,"[u'Category:1965 births', u'Category:All articles to be merged', u'Category:American film directors of Italian descent', u'Category:American male screenwriters', u'Category:American music video directors', u'Category:Articles to be merged from December 2016', u'Category:Articles with hCards', u'Category:Coppola family', u'Category:Living people', u'Category:People from Neuilly-sur-Seine']"
 Julian Schnabel,"[u'Category:1951 births', u'Category:20th-century American painters', u'Category:21st-century American painters', u'Category:All articles with unsourced statements', u'Category:American Jews', u'Category:American film directors', u'Category:American male painters', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from September 2016', u'Category:Best Director Golden Globe winners']"
Pete Collins,"[u'Category:Fictional characters introduced in 1999', u'Category:Lists of Emmerdale characters']"
David Magee,"[u'Category:1962 births', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Living people', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with LCCN identifiers', u'Category:Wikipedia articles with VIAF identifiers']"
Glenn Porter,"[u'Category:1975 births', u'Category:Alkaline Trio members', u'Category:American drummers', u'Category:Living people', u'Category:Musicians from Chicago', u'Category:Place of birth missing (living people)']"
Lincoln Child,"[u'Category:1957 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles to be expanded', u'Category:All articles with empty sections', u'Category:American horror novelists', u'Category:American male novelists', u'Category:Articles to be expanded from November 2014', u'Category:Articles using small message boxes', u'Category:Articles with empty sections from November 2014']"
 William Blinn,"[u'Category:1938 births', u'Category:All articles with unsourced statements', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:American television producer stubs', u'Category:American television producers', u'Category:Articles using Template:EmmyTVLegends name', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from April 2016']"
 Lauren Currier,
Hugo Butler,"[u'Category:1914 births', u'Category:1968 deaths', u'Category:American male screenwriters', u'Category:American military personnel of World War II', u'Category:Articles with hCards', u'Category:Canadian expatriate writers in the United States', u'Category:Canadian screenwriters', u'Category:Hollywood blacklist', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Leo Tolstoy,"[u'Category:1828 births', u'Category:1910 deaths', u'Category:19th-century short story writers', u'Category:19th-century theatre', u'Category:AC with 17 elements', u'Category:All articles with dead external links', u'Category:All articles with unsourced statements', u'Category:Anarcho-pacifists', u'Category:Anti-nationalists', u'Category:Articles containing Russian-language text']"
Jerzy Kosinski,"[u'Category:1933 births', u'Category:1991 deaths', u'Category:20th-century American novelists', u'Category:20th-century Polish novelists', u'Category:All articles with unsourced statements', u'Category:American male novelists', u'Category:American people of Polish-Jewish descent', u'Category:Articles containing Polish-language text', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from March 2012']"
Harold Manning,"[u'Category:1909 births', u'Category:2003 deaths', u'Category:American male long-distance runners', u'Category:American male steeplechase runners', u'Category:Athletes (track and field) at the 1936 Summer Olympics', u'Category:Former world record holders in athletics (track and field)', u'Category:Olympic track and field athletes of the United States', u'Category:People from Sedgwick, Kansas', u'Category:Wichita State Shockers athletes']"
Janet Peoples,"[u'Category:All stub articles', u'Category:American film producers', u'Category:American screenwriter stubs', u'Category:American screenwriters', u'Category:Articles with hCards', u'Category:Living people', u'Category:Women screenwriters', u'Category:Year of birth missing (living people)']"
Patrick A. Ventura,
Robert Altman,"[u'Category:1925 births', u'Category:2006 deaths', u'Category:20th-century dramatists and playwrights', u'Category:AC with 15 elements', u'Category:Academy Honorary Award recipients', u'Category:All articles with dead external links', u'Category:American atheists', u'Category:American film directors', u'Category:American film editors', u'Category:American film producers']"
Michael Patrick King,"[u'Category:1954 births', u'Category:American male screenwriters', u'Category:American people of Irish descent', u'Category:American television directors', u'Category:American television producers', u'Category:Articles using Template:EmmyTVLegends name', u'Category:Articles with hCards', u'Category:LGBT directors', u'Category:LGBT writers from the United States', u'Category:Living people']"
Thomas Fenton,"[u'Category:American male screenwriters', u'Category:Living people']"
Graham Chapman,"[u'Category:1941 births', u'Category:1989 deaths', u'Category:20th-century English male actors', u'Category:20th-century English medical doctors', u'Category:Alumni of Emmanuel College, Cambridge', u""Category:Alumni of the Medical College of St Bartholomew's Hospital"", u'Category:Articles with IBDb links', u'Category:Articles with hCards', u'Category:British social commentators', u'Category:Deaths from cancer in England']"
Tim Metcalfe,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
 Robert Mark Kamen,"[u'Category:All articles with unsourced statements', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:American screenwriter stubs', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from November 2016', u'Category:Living people', u'Category:New York University alumni', u'Category:People from the Bronx', u'Category:University of Pennsylvania alumni']"
Jessie Nelson,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Jill E. Blotevogel,
John Long,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
 Roy Moore,"[u'Category:1947 births', u'Category:21st-century American politicians', u'Category:Alabama Republicans', u'Category:Alabama lawyers', u'Category:All articles with dead external links', u'Category:American Christians', u'Category:American evangelicals', u'Category:American lawyers', u'Category:American male writers', u'Category:American military personnel of the Vietnam War']"
Gary DeVore,"[u'Category:1941 births', u'Category:1997 deaths', u'Category:All stub articles', u'Category:American male screenwriters', u'Category:Crime stubs', u'Category:Formerly missing people found dead', u'Category:Unsolved deaths', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with ISNI identifiers', u'Category:Wikipedia articles with VIAF identifiers']"
William Peter Blatty,"[u'Category:1928 births', u'Category:20th-century American novelists', u'Category:21st-century American novelists', u'Category:All articles lacking in-text citations', u'Category:All articles with unsourced statements', u'Category:American Roman Catholics', u'Category:American horror writers', u'Category:American male novelists', u'Category:American male screenwriters', u'Category:American novelists of Lebanese descent']"
Atom Egoyan,"[u'Category:1960 births', u'Category:All articles with unsourced statements', u'Category:Armenian film directors', u'Category:Articles containing Armenian-language text', u'Category:Articles with hCards', u'Category:Articles with unsourced statements from January 2016', u'Category:Articles with unsourced statements from November 2009', u'Category:Best Director Genie and Canadian Screen Award winners', u'Category:Best Screenplay Genie and Canadian Screen Award winners', u'Category:Canadian film directors']"
Michael McDowell,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Human name disambiguation pages']"
Tina Fey,"[u'Category:1970 births', u'Category:20th-century American actresses', u'Category:21st-century American actresses', u'Category:Actresses from Philadelphia', u'Category:Actresses of Greek descent', u'Category:American comedy writers', u'Category:American film actresses', u'Category:American impressionists (entertainers)', u'Category:American people of English descent', u'Category:American people of German descent']"
Debbie Tucker Green,"[u'Category:British dramatists and playwrights', u'Category:British women film directors', u'Category:Living people', u'Category:Place of birth missing (living people)', u'Category:Year of birth missing (living people)']"
 J.J. Abrams,"[u'Category:1966 births', u'Category:All articles with unsourced statements', u'Category:American film directors', u'Category:American film producers', u'Category:American male screenwriters', u'Category:American television composers', u'Category:American television directors', u'Category:American television producers', u'Category:American television writers', u'Category:Articles with hCards']"
Terrence Malick,"[u'Category:1943 births', u'Category:AFI Conservatory alumni', u'Category:All articles with unsourced statements', u'Category:Alumni of Magdalen College, Oxford', u'Category:American Rhodes Scholars', u'Category:American film directors', u'Category:American film producers', u'Category:American freelance journalists', u'Category:American male screenwriters', u'Category:American people of Lebanese-Assyrian descent']"
Paulo Lins,"[u'Category:1958 births', u'Category:All BLP articles lacking sources', u'Category:All stub articles', u'Category:BLP articles lacking sources from February 2011', u'Category:Brazilian male writers', u'Category:Brazilian writer stubs', u'Category:Living people', u'Category:People associated with Federal University of Rio de Janeiro', u'Category:Wikipedia articles with BNF identifiers', u'Category:Wikipedia articles with GND identifiers']"
Graham Moore,"[u'Category:All article disambiguation pages', u'Category:All disambiguation pages', u'Category:Disambiguation pages', u'Category:Human name disambiguation pages', u'Category:Place name disambiguation pages']"
